index,inchikey,smiles,HOMO_calc,LUMO_calc,LUMO_calib,LUMO_calib_stds,HOMO_calib,HOMO_calib_stds,GAP_calib,molW,GAP_calc,PCE_calc,Voc_calc,Jsc_calc,FF_calc,EQE_calc,PCE_calib,Voc_calib,Jsc_calib,FF_calib,EQE_calib,PCE_cdiff,PCE_calib_plus
6046,BTONRWUCVPXWKU-UHFFFAOYNA-N,Cc1nc2c(C=Cc3ccnc(C(F)(F)F)n3)sc(C=Cc3ccnc(C(F)(F)F)n3)c2nc1C,-5.9048704364999995,-3.54875992445646,-4.0316283068764,0.281631130416093,-6.0184343717368,0.227558096183855,1.9868060648604,508.45099999999996,2.35611051204354,3.9655140137623595,1.15124007554354,53.012852941295,0.65,0.65,4.2205827237385,0.6683716931236,97.18560794084999,0.65,0.65,0.25506870997613396,2.56638178363008
6047,OYWPVJDSWHBANE-UHFFFAOYNA-N,Cc1nc2c(C=Cc3ccnc(-c4ccncn4)n3)sc(C=Cc3ccnc(-c4ccncn4)n3)c2nc1C,-5.637192445504941,-3.2899465001656902,-3.78230286168401,0.28466532893680896,-5.79411248041648,0.22885173795395497,2.01180961873247,528.605,2.34724594533925,4.933357990570361,1.4100534998343102,53.846146402555,0.65,0.65,5.570665877781829,0.91769713831599,93.4233250977,0.65,0.65,0.637307887211476,4.03114735779055
6048,VOETUIXXQVVPIG-VJSLDGLSNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4cnc(-c5cscc5C(=O)O)nc4)cc3o2)C(=O)N(C)C1=O,-6.7650948818419305,-3.7138691645360398,-4.20375455499227,0.269087453973029,-6.849116517677049,0.220879888089115,2.6453619626847797,489.469,3.0512257173058903,0.6731202947289922,0.9861308354639601,10.505234058345,0.65,0.65,0.9574324734922328,0.49624544500773,29.69335067205,0.65,0.65,0.284312178763242,0.0
6049,UFAWBDSHOOLLOT-VJSLDGLSNA-N,CN1C(=O)C(=Cc2scc(-c3ncc(-c4ccc5ncoc5c4)cn3)c2C(=O)O)C(=O)N(C)C1=O,-6.6393286324151095,-3.02021994299372,-3.59383462660424,0.265765068500928,-6.74274221503465,0.21974355739683699,3.14890758843041,489.469,3.6191086894213904,0.197757659843888,1.6797800570062802,1.8118760342085,0.65,0.65,0.56057632880175,1.1061653733957602,7.7994195502600006,0.65,0.65,0.362818668957862,0.349359497820496
6050,CTVLUDQECBSQRF-UHFFFAOYNA-N,Cc1nc2c(C=Cc3ccnc(C#N)n3)sc(C=Cc3ccnc(C#N)n3)c2nc1C,-6.044952207246141,-3.7026077662863703,-4.14576338585881,0.27870646507388597,-6.12673268029724,0.226603672644602,1.98096929443843,422.477,2.3423444409597702,3.5179279184007597,0.99739223371363,54.283587493655006,0.65,0.65,3.51640657097704,0.55423661414119,97.64532544975,0.65,0.65,-0.0015213474237220001,1.49244609497998
6051,LXFXALADNFGUDF-UHFFFAOYNA-N,Cc1nc2c(C=Cc3ccnc(-c4ncc(C#N)s4)n3)sc(C=Cc3ccnc(-c4ncc(C#N)s4)n3)c2nc1C,-5.905712714450309,-3.5404290041292796,-4.10386516582255,0.279006689818912,-6.022949411382049,0.22698855501159398,1.9190842455594999,588.707,2.36528371032103,3.9320087561479102,1.15957099587072,52.18728691774,0.65,0.65,4.17008556436994,0.59613483417745,107.65843282025,0.65,0.65,0.238076808222033,2.59236277888354
6052,JRZUUAKMJWPJGC-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c3c(c(-c4nccc(-c5nccnn5)n4)c4cscc24)N=S=N3)C(=O)N(C)C1=O,-5.5240637538962805,-3.7124898884589,-4.219217894634959,0.26446669988628896,-5.65668480173616,0.21934181595727303,1.4374669071011998,515.54,1.8115738654373799,8.09066854459388,0.9875101115411,126.09284551370001,0.65,0.65,6.37168099445474,0.48078210536504107,203.9639042103,0.65,0.65,-1.7189875501391398,3.43450441676094
6053,GCBFBJZDWIJEJJ-SCXYCHFONA-N,Cc1nc2c(C=Cc3ccnc(C(=O)O)n3)sc(C=Cc3ccnc(C(=O)O)n3)c2nc1C,-5.9873408502875805,-3.6391866588394506,-4.13089335036592,0.282397430017178,-6.091024517753169,0.22755051794429398,1.9601311673872501,460.475,2.34815419144813,3.71147050358939,1.06081334116055,53.846146402555,0.65,0.65,3.73052260894753,0.56910664963408,100.88430431559999,0.65,0.65,0.019052105358135,2.05540068928057
6054,OIXMXDHZCJKIGT-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cocc2C(=O)c2sccc2C2=C3C(=O)N(C)C(c4ncccn4)=C3C(=O)N2C)C(=O)N(C)C1=O,-5.5574266833831905,-3.1362150744895,-3.65963219764664,0.267703379336404,-5.660477649663219,0.220244135356733,2.00084545201658,584.57,2.4212116088936897,4.8075389170122405,1.5637849255105,47.314403954090004,0.65,0.65,6.411384416472041,1.04036780235336,94.84457645,0.65,0.65,1.6038454994598002,2.8027504543371897
6055,ZDYCFUCELSNFME-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(C3=C4C(=O)N(C)C(c5ccsc5C(=O)c5ccoc5)=C4C(=O)N3C)n2)C(=O)N(C)C1=O,-5.34670409735403,-3.33358841431758,-3.7537850311537997,0.27349222087185604,-5.382887082388231,0.222983082962185,1.62910205123443,584.57,2.01311568303645,8.25368007097453,1.36641158568242,92.96376030565,0.65,0.65,9.872010249998981,0.9462149688461999,160.56961669125,0.65,0.65,1.61833017902445,7.3830420408558
6056,QBMZPRZZSNQFEQ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ccnc(C(F)(F)F)n3)c(F)c2F)C(=O)N(C)C1=O,-7.4354429964957305,-3.53074495700427,-4.05961301330763,0.265834560230996,-7.49965994278464,0.22086016727020003,3.4400469294770097,462.281,3.9046980394914597,0.014149003799993998,1.16925504299573,0.18623624163820002,0.65,0.65,0.143660942652383,0.64038698669237,3.452580401621,0.65,0.65,0.129511938852389,0.0
6057,OFGFNNHSCUXSIR-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccsc2C(=O)c2cocc2-c2ccnc(-c3c(F)c(F)cc4nsnc34)n2)C(=O)N(C)C1=O,-6.77020305712845,-3.1837311765615697,-3.51925224350782,0.266402813094583,-6.8528450405987895,0.220164965768312,3.3335927970909704,592.565,3.5864718805668803,0.202993693128693,1.5162688234384298,2.060411317497,0.65,0.65,0.37543696704214496,1.18074775649218,4.89358899614,0.65,0.65,0.172443273913452,0.0
6058,KQXAFHIPVRAYHK-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3nccc(-c4cocc4C(=O)c4cccs4)n3)c3nsnc23)C(=O)N(C)C1=O,-6.5785613610634694,-3.3997200071635802,-3.7613734768437403,0.26424308788365397,-6.653825319407099,0.219496439063101,2.89245184256336,592.565,3.17884135389989,0.6182911497637211,1.30027999283642,7.318190948574999,0.65,0.65,0.9930614840049959,0.9386265231562599,16.282868036305,0.65,0.65,0.37477033424127504,0.0
6059,GZCCSLWKELPMLI-NSJMMFDCNA-N,CN1C(=O)C(=Cc2ccsc2C(=O)c2cocc2-c2ncnc(-c3cscc3C(=O)O)n2)C(=O)N(C)C1=O,-6.8343625606490495,-2.9572507580442595,-3.42239910501217,0.27291532488284304,-6.895117444132099,0.22261253515876603,3.4727183391199303,549.5459999999999,3.8771118026047904,0.028447616814572002,1.7427492419557398,0.25122252373595005,0.65,0.65,0.26335269322368104,1.2776008949878301,3.172416090428,0.65,0.65,0.23490507640911,0.0
6060,AMQYDSKPRJOOQW-NSJMMFDCNA-N,CN1C(=O)C(=Cc2scc(-c3ncnc(-c4cocc4C(=O)c4cccs4)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.72089915840845,-2.96607160918492,-3.5339033903789003,0.26642673421873203,-6.84399803549082,0.22027751926379002,3.3100946451119198,549.5459999999999,3.75482754922353,0.09347031337277001,1.7339283908150802,0.8296408509350001,0.65,0.65,0.3971817117135129,1.1660966096211,5.2420637436440005,0.65,0.65,0.303711398340743,0.0
6061,VYPSRWTUXQFSEX-VJSLDGLSNA-N,CN1C(=O)C(=CC2=C3OCCOC3=C(c3cocc3C(=O)c3ccc(C(=O)O)s3)[Si]2(C)C)C(=O)N(C)C1=O,-5.730859960246481,-2.84913548270859,-3.4440084220654397,0.265575436817285,-5.80296478164639,0.21978151978746,2.35895635958095,554.609,2.8817244775378903,2.00752913478894,1.85086451729141,16.693016179384998,0.65,0.65,4.29394861214131,1.25599157793456,52.6159847122,0.65,0.65,2.28641947735237,2.8922554390978394
6062,MAOUHTVOJYNXAU-DHZUSWRQNA-N,CN1C(=O)C(=CC(=C(c2ccc(C(=O)O)cc2)c2ncc(-c3ccncn3)cn2)c2ccc(C(=O)O)cc2)C(=O)N(C)C1=O,-6.448959596966589,-3.13374239695963,-3.55936683282851,0.277920006027413,-6.50320053238832,0.225625582686306,2.9438336995598102,590.552,3.31521720000696,0.522239050311433,1.56625760304037,5.1316111249975,0.65,0.65,1.06749582999202,1.14063316717149,14.403491431875,0.65,0.65,0.545256779680584,0.0
6063,HCHAAPCSNFWTIJ-DHZUSWRQNA-N,CN1C(=O)C(=Cc2nccc(-c3cnc(C(=Cc4ccc(C(=O)O)cc4)c4ccc(C(=O)O)cc4)nc3)n2)C(=O)N(C)C1=O,-6.45585781531281,-3.03832185413536,-3.6039203779105495,0.266527152195629,-6.55208661154528,0.22001210722796102,2.94816623363473,590.552,3.4175359611774505,0.40075216348256,1.66167814586464,3.7117315176630004,0.65,0.65,1.00585965787817,1.09607962208945,14.123517546385,0.65,0.65,0.6051074943956101,0.0
6064,VVXVIKHPLFXNKE-UHFFFAOYNA-N,C=Cc1ccnc(-c2cnc(-c3cc4c(s3)-c3sc(C=C5C(=O)N(C)C(=O)N(C)C5=O)cc3C43OCCO3)nc2)n1,-5.73899499556842,-3.1811248525684204,-3.72421595645037,0.26015972263238396,-5.86664020671118,0.21703610817582897,2.14242425026081,584.639,2.557870143,3.5559951042020397,1.51887514743158,36.031858683859994,0.65,0.65,4.81336125271626,0.97578404354963,75.9175759732,0.65,0.65,1.25736614851421,2.15091343681976
6065,OSTIDJWYYLUYBV-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3cnc(-c4cc5c(s4)-c4sccc4C54OCCO4)nc3)n2)C(=O)N(C)C1=O,-5.4367676517233,-3.54445863612459,-4.07275259716477,0.269888639526778,-5.589060017649519,0.222054110062779,1.51630742048475,584.639,1.89230901559871,8.40203436251312,1.15554136387541,111.90424061245001,0.65,0.65,7.539894062733961,0.6272474028352301,185.0009503641,0.65,0.65,-0.8621402997791571,4.33310890518812
6066,OEZYQKFXMQFLCM-GLAYEKRENA-N,CN1C(=O)C(=Cc2csc(-c3nccc(-c4ccc5c(c4)sc4cccc6ccn5c64)n3)c2C(=O)O)C(=O)N(C)C1=O,-5.587027081773901,-2.80471968509611,-3.3727442905671094,0.272567341725876,-5.720034823477219,0.22240947750056603,2.34729053291011,593.646,2.7823073966777905,2.60997639418972,1.89528031490389,21.193891892289997,0.65,0.65,4.643673137530089,1.3272557094328898,53.846146402555,0.65,0.65,2.03369674334037,0.37046341982966297
6067,FZUZUVJCRHVAJJ-GLAYEKRENA-N,CN1C(=O)C(=Cc2cc3ccn4c5ccc(-c6ccnc(-c7sccc7C(=O)O)n6)cc5sc(c2)c34)C(=O)N(C)C1=O,-5.5454829737845,-2.7513445058743797,-3.31086844146999,0.272908457368432,-5.722311399830691,0.22258519456341003,2.4114429583607,593.646,2.7941384679101198,2.60013818099435,1.9486554941256202,20.535673438865,0.65,0.65,4.34392265902252,1.38913155853001,48.126723286135,0.65,0.65,1.74378447802817,0.08397212552547999
6068,CNXMQIBADKUPPB-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncc(-c3ncc(C4=CC=CC5N=C(F)C(F)=NC45)cn3)nn2)C(=O)N(C)C1=O,-6.5469754840090095,-3.35204167317867,-3.91972334055981,0.27829007360853303,-6.60137889617059,0.22595354171045498,2.6816555556107797,491.418,3.19493381083034,0.6144928670046871,1.3479583268213302,7.0159739417299996,0.65,0.65,1.39022112512767,0.7802766594401899,27.420972598045,0.65,0.65,0.775728258122983,2.36778755058799
6069,KKQTUHXZCSUGRB-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC=C(c3cnc(-c4cncnn4)nc3)C3N=C(F)C(F)=NC23)C(=O)N(C)C1=O,-6.60394510647192,-3.81059409979212,-4.38981042902843,0.275753396265091,-6.71390333501455,0.225195123703869,2.32409290598612,491.418,2.7933510066797997,1.18675581522933,0.88940590020788,20.535673438865,0.65,0.65,1.1288994398521799,0.31018957097157,56.011300006999996,0.65,0.65,-0.057856375377148,0.5870330502075911
6070,YMZWSIRHPJSUTA-UHFFFAOYNA-N,C[Si]1(C)C=C2OCCOC2=C1c1cocc1C(=O)c1ccc(-c2c3c(cc4cscc24)N=S=N3)s1,-5.23743370655638,-3.4319869196887405,-3.9353911932780097,0.27774720332778496,-5.44824597882465,0.224615448162691,1.5128547855466399,534.716,1.80544678686764,0.0,0.0,0.0,0.0,0.0,9.22833721641868,0.7646088067219899,185.7512509333,0.65,0.65,9.22833721641868,3.73552110898318
6071,UWBQRSVXKJQYBC-CSKMVECVNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3c(-c4sccc4C(=O)O)sc4ccc(C#N)cc34)c2C#N)C(=O)N(C)C1=O,-6.7085548676362095,-3.65088942703871,-4.01365023705073,0.262180533110833,-6.78283925192209,0.217907704452744,2.76918901487136,583.632,3.0576654405975003,0.6999459790198129,1.04911057296129,10.268117891655,0.65,0.65,0.975474348507477,0.68634976294927,21.87348348939,0.65,0.65,0.275528369487664,0.0
6072,OGUYMSKLQTWXIF-CSKMVECVNA-N,CN1C(=O)C(=Cc2csc(-c3sc4ccc(C#N)cc4c3-c3sc(C#N)cc3C#N)c2C(=O)O)C(=O)N(C)C1=O,-6.8846612910969105,-3.2351811608729903,-3.64615947991619,0.257696392500456,-6.9725746507916,0.21698830587642498,3.3264151708754106,583.632,3.6494801302239197,0.147342969324716,1.46481883912701,1.5480788884535,0.65,0.65,0.343704142280917,1.0538405200838101,5.019465346519,0.65,0.65,0.19636117295620104,0.0
6073,DZCGOHHRTMKIQL-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4ccnc(-c5cc(F)cc6nsnc56)n4)cc3o2)C(=O)N(C)C1=O,-6.685404843015459,-3.52906873318609,-3.91429904544073,0.269745218081103,-6.78464970648463,0.22141427895429605,2.8703506610439,515.486,3.1563361098293705,0.586576444378653,1.1709312668139098,7.7097590063,0.65,0.65,0.864420159595319,0.78570095455927,16.932270315675,0.65,0.65,0.277843715216666,0.0
6074,XKHAIFOFPDZHRH-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)cc(-c3nccc(-c4ccc5ncoc5c4)n3)c3nsnc23)C(=O)N(C)C1=O,-6.62264892471466,-3.45113995226921,-3.7992713747885096,0.263118049377408,-6.69954114556458,0.219107496001639,2.90026977077607,515.486,3.1715089724454506,0.6007189577296199,1.24886004773079,7.402955736735,0.65,0.65,0.937976901491725,0.90072862521149,16.026761200125,0.65,0.65,0.33725794376210494,0.10145743181562301
6075,IVMCVZQJQQRFRS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3ncc(-c4c(F)c(F)cc5nsnc45)cn3)c3c2SCCO3)C(=O)N(C)C1=O,-6.07072834763628,-3.26008422866144,-3.63536268916421,0.26723139228392,-6.204182910586951,0.22084602740909604,2.5688202214227402,572.6,2.81064411897484,1.8591264161372398,1.43991577133856,19.870986139160003,0.65,0.65,2.43707556270421,1.06463731083579,35.230183065415,0.65,0.65,0.577949146566973,2.5216325329285203
6076,CQULZGGPBRPVPR-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3cnc(-c4scc5c4OCCS5)nc3)c3nsnc23)C(=O)N(C)C1=O,-5.877659052,-3.483057216,-3.85429029516554,0.265169201936186,-5.99821540875456,0.22071783048226104,2.1439251135890203,572.6,2.394601836,3.8973360212257497,1.216942784,49.288463387865,0.65,0.65,4.171728725434161,0.8457097048344601,75.9175759732,0.65,0.65,0.27439270420841,3.53740893351369
6077,USNUTALEVDGPNW-UHFFFAOYNA-N,C=Cc1ccnc(-c2sc3ccc(C#N)cc3c2-c2sc(C3COc4nsnc4O3)c3c2SCCS3)n1,-6.067620380441119,-2.48368898074564,-2.7961065252564197,0.277252973767789,-6.219635455051299,0.22558874517544103,3.4235289297948803,577.763,3.58393139969548,0.29671332152040997,2.21631101925436,2.060411317497,0.65,0.65,0.4521865112705371,1.9038934747435803,3.6552959478555,0.65,0.65,0.155473189750127,0.06891928398692099
6078,IJIODEXDJDOJDQ-UHFFFAOYNA-N,C=Cc1ccnc(-c2ccnc(-c3occc3C(=O)c3ccc(C=C4C(=O)N(C)C(=O)N(C)C4=O)s3)n2)n1,-6.44745309258488,-3.15503525235431,-3.74276650803644,0.267389612469579,-6.530626100445581,0.220550467231398,2.78785959240914,526.534,3.29241784023057,0.552360192444978,1.5449647476456898,5.5023902018475,0.65,0.65,1.29806134480099,0.95723349196356,20.870118690525,0.65,0.65,0.7457011523560091,0.585354743217521
6079,IGKQVHKLZKBSKB-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3ccnc(-c4occc4C(=O)c4cccs4)n3)n2)C(=O)N(C)C1=O,-6.32489363078367,-3.6046759054838104,-4.15806310831393,0.27495849975300396,-6.433659776199111,0.22454284220097698,2.2755966678851802,526.534,2.7202177252998596,1.76341045685116,1.09532409451619,24.77754980454,0.65,0.65,2.14044534315979,0.5419368916860701,60.785922720965004,0.65,0.65,0.377034886308628,1.2568108820501398
6080,CBZTWBWEOAFSAT-UHFFFAOYNA-N,CN1C(=O)c2cccc3c(-c4c5c(c(-c6ccnc(-c7c8c(c(-c9ccc%10c%11c(cccc9%11)C(=O)N(C)C%10=O)c9cscc79)N=S=N8)n6)c6cscc46)N=S=N5)ccc(c23)C1=O,-5.54829861781693,-3.80959383,-4.0331970396515695,0.267224650027486,-5.5494071106363405,0.219905579611786,1.5162100709847701,879.002,1.7387047878169297,8.07555714199489,0.89040617,139.58280483355,0.65,0.65,8.01537584535085,0.66680296034843,185.0009503641,0.65,0.65,-0.060181296644037,4.76583184729183
6081,VLLPZYSYIUAXAC-SCXYCHFONA-N,N#Cc1sc(-c2c(F)c(F)c(-c3sc(C#N)c(C(=O)O)c3C#N)c3nsnc23)c(C#N)c1C(=O)O,-7.350026225018571,-4.083812342074189,-4.0704613448507,0.277514870106102,-7.45813543901713,0.227001680936233,3.3876740941664303,524.471,3.26621388294438,0.23857957074401398,0.616187657925811,5.9589239769085,0.65,0.65,0.16656735861701502,0.6295386551493001,4.0720685848114995,0.65,0.65,-0.072012212126999,0.0
6082,SGVUWPUTYHELRT-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3ccnc(-c4scc5c4SCCS5)n3)n2)C(=O)N(C)C1=O,-5.5247394436986195,-3.56034917245466,-4.14752189859822,0.274583151983194,-5.62586610837036,0.22456784848487601,1.4783442097721398,522.637,1.96439027124396,7.435911853719451,1.13965082754534,100.4176398875,0.65,0.65,6.945430878780139,0.55247810140178,193.47805471085,0.65,0.65,-0.490480974939309,3.50133273942981
6083,GIPKHABVLCUEQQ-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3ccnc(-c4ccc5c(c4)sc4cccc6ccn5c64)n3)n2)C(=O)N(C)C1=O,-5.0369100446260395,-3.62262156505412,-4.19664059317911,0.270970142578615,-5.209889849885441,0.222108513254238,1.0132492567063298,571.622,1.41428847957192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6084,IMLAYARYCULMBN-UHFFFAOYNA-N,C=Cc1ccnc(-c2ccnc(-c3ccc4c(c3)sc3cc(C=C5C(=O)N(C)C(=O)N(C)C5=O)cc5ccn4c53)n2)n1,-5.36254899581698,-2.6322166381046497,-3.2062740753894,0.27259122358935994,-5.55326853714859,0.222991019003391,2.34699446175919,571.622,2.73033235771233,3.27936728093494,2.06778336189535,24.408023342495,0.65,0.65,5.2261029292617,1.4937259246106003,53.846146402555,0.65,0.65,1.94673564832676,2.4134175047837405
6085,QGJDHZLSBHTZMR-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3cocc3C(=O)c3ccc(C#N)s3)n2)C(=O)N(C)C1=O,-6.917816859170901,-3.6358442202657004,-4.08846696233918,0.269221480287002,-6.97625750938461,0.221538957193476,2.88779054704543,473.47,3.2819726389052004,0.391261985040484,1.0641557797343,5.658613521535,0.65,0.65,0.6558143066632011,0.61153303766082,16.504734758915,0.65,0.65,0.26455232162271697,0.0
6086,QRPFVQLNHMZSBS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cocc2C(=O)c2sccc2-c2nccc(-c3scc4c3SCCO4)n2)C(=O)N(C)C1=O,-6.06906983903253,-2.6794058395775497,-3.23103055158323,0.27521181025519104,-6.1960981671688495,0.224327582934619,2.9650676155856206,578.653,3.3896639994549798,0.534621709700595,2.02059416042245,4.0720685848114995,0.65,0.65,1.29816288413631,1.4689694484167701,13.600786140239999,0.65,0.65,0.7635411744357142,1.12364279332424
6087,FDEWDJPWGASZJC-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3ccnc(-c4ccsc4C(=O)c4ccoc4)n3)c3c2OCCS3)C(=O)N(C)C1=O,-6.187000181388759,-3.0712405987723397,-3.6448626503094195,0.274615486487682,-6.291725321010751,0.22338184426919502,2.64686267070133,578.653,3.1157595826164197,0.8846007419079609,1.6287594012276598,8.358684845875,0.65,0.65,2.03573206112261,1.0551373496905798,29.69335067205,0.65,0.65,1.15113131921465,1.63414857543082
6088,QFHJUBDTXQMDAB-NSJMMFDCNA-N,CN1C(=O)C(=Cc2onc(-c3ccnc(C4=CC(=C(C#N)C#N)C=CS4)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.529894768228901,-3.5521474341586603,-4.1310177866708395,0.270227641226255,-6.543128866688241,0.22249442447277804,2.4121110800173997,515.467,2.9777473340702403,0.975057207519808,1.14785256584134,13.07349107545,0.65,0.65,1.77925173025138,0.5689822133291601,48.126723286135,0.65,0.65,0.804194522731576,1.42884754922147
6089,NHWKGQDDQOYIPC-NSJMMFDCNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3nccc(-c4nocc4C(=O)O)n3)S2)C(=O)N(C)C1=O,-6.45842319681932,-4.03157620216383,-4.4045677497477005,0.271197130070444,-6.47990616529112,0.22208598339888602,2.07533841554342,515.467,2.4268469946554903,2.01800903219638,0.66842379783617,46.46423479373,0.65,0.65,1.6231415271953702,0.295432250252299,84.5563200391,0.65,0.65,-0.39486750500101203,1.04544968959785
6090,JBWJUQJOTCIVOP-VJSLDGLSNA-N,O=C(c1ccc(-c2nocc2C(=O)O)s1)c1cocc1-c1cc(F)c(C2COc3nsnc3O2)c2nsnc12,-6.3366042014120305,-3.0055882990173797,-3.2563811792997903,0.275741650864099,-6.47734832773029,0.224364922135912,3.2209671484305002,583.56,3.33101590239465,0.5458382897657089,1.69441170098262,4.9578415505645,0.65,0.65,0.6153850543684379,1.44361882070021,6.5605763839849995,0.65,0.65,0.069546764602729,0.0
6091,YBIJQNJZDAMGNO-LKHHGCNMNA-N,CN1C(=O)C(=Cc2ncnc(-c3cc4c(=O)[nH]c(=O)c5ccc6c(=O)[nH]c(=O)c3c6c54)n2)C(=O)N(C)C1=O,-7.426530804741559,-3.9175033572944398,-4.489271393206,0.269111739066555,-7.502501952899901,0.22040054187303196,3.0132305596938997,511.41,3.50902744744712,0.14014543214515,0.7824966427055601,2.7564114887335003,0.65,0.65,0.160828453043641,0.21072860679400002,11.745918305745,0.65,0.65,0.020683020898491004,0.0
6092,QGUTUXUNRLSVRE-LKHHGCNMNA-N,CN1C(=O)C(=Cc2cc3c(=O)[nH]c(=O)c4c(-c5ncncn5)cc5c(=O)[nH]c(=O)c2c5c34)C(=O)N(C)C1=O,-7.455919353,-4.01361249057968,-4.542533454041269,0.27223183556816394,-7.541016333317651,0.222266801874093,2.99848287927638,511.41,3.44230686242032,0.153980450379629,0.6863875094203199,3.452580401621,0.65,0.65,0.12552438454797,0.157466545958731,12.268384724635,0.65,0.65,-0.028456065831658998,0.0
6093,LQKWTIXJHQXVQU-PKRZOPRNNA-N,CN1C(=O)C(=Cc2nccc(-c3nccc(-c4cscc4C(=O)O)n3)n2)C(=O)N(C)C1=O,-6.90853348371565,-2.92294449138808,-3.4898225811865697,0.271272583371765,-7.006073872860281,0.221746942625043,3.5162512916737096,450.436,3.98558899232757,0.005574224917316,1.77705550861192,0.048275978115365,0.65,0.65,0.21276509211339303,1.21017741881343,2.7058200961154997,0.65,0.65,0.207190867196077,0.0
6094,QAUKMQBBDZHOQM-PKRZOPRNNA-N,CN1C(=O)C(=Cc2scc(-c3ccnc(-c4ccncn4)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.8572524524747696,-3.1292904027600597,-3.6424456365429503,0.267815991072183,-6.91815016393,0.22046073606999997,3.2757045273870498,450.436,3.72796204971471,0.103530724479071,1.5707095972399399,1.0144273341930001,0.65,0.65,0.394592363562914,1.0575543634570501,5.7424015992460005,0.65,0.65,0.29106163908384197,0.0
6095,UYLWXJOAVGZUIK-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3sc4ccc(C#N)cc4c3C=Cc3ccncn3)c2C#N)C(=O)N(C)C1=O,-6.585115212116981,-4.13612790726914,-4.47469977177506,0.26794368414086106,-6.66309376935794,0.221222008468912,2.18839399758288,561.6080000000001,2.4489873048478397,1.64154529840825,0.5638720927308599,44.8043166441,0.65,0.65,1.03280636536166,0.22530022822494,70.55127414335,0.65,0.65,-0.608738933046592,0.0
6096,RQPYMBXGNIJKOQ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3c(-c4c(C#N)csc4C#N)sc4ccc(C#N)cc34)n2)C(=O)N(C)C1=O,-6.5825076331094,-3.17156710732687,-3.62036697559235,0.26268994560222,-6.752256875195861,0.218325973349389,3.13188989960351,561.6080000000001,3.4109405257825296,0.37423075909318,1.5284328926731297,3.7682585426915,0.65,0.65,0.568765403859632,1.0796330244076502,8.107829335189999,0.65,0.65,0.19453464476645202,0.0
6097,CMPADJWBWWWLPJ-PKRZOPRNNA-N,CN1C(=O)C(=Cc2ncc(-c3ccc(C(=O)c4cocc4C(=O)O)s3)nn2)C(=O)N(C)C1=O,-6.82169876971514,-3.53542268376506,-4.10168904126628,0.26035927718387897,-6.912771282157809,0.21784270160743802,2.81108224089153,467.41900000000004,3.2862760859500804,0.42200077657609797,1.16457731623494,5.5768955513115,0.65,0.65,0.7725005382865,0.59831095873372,19.870986139160003,0.65,0.65,0.350499761710402,0.0
6098,XIHCGBQKVFPING-UHFFFAOYNA-N,C=Cc1ccnc(-c2c(C=C3C(=O)N(C)C(=O)N(C)C3=O)sc3ccc(C#N)cc23)n1,-6.529852867198759,-3.35944760157022,-3.80350829908781,0.25904162756840804,-6.63814623639122,0.21657368182232198,2.8346379373034103,429.461,3.1704052656285397,0.65248370274907,1.34055239842978,7.490890726865,0.65,0.65,1.08783678906978,0.8964917009121899,18.675191144935,0.65,0.65,0.435353086320709,0.10396055655664999
